pay_dt_quarter,consume_large_area_name,good_mid_class_merged,order_fst,order_re,order_wake,members,amt,qty,orders,tag_price_avg,tag_price_std,tag_price_min,tag_price_p10,tag_price_p25,tag_price_p50,tag_price_p75,tag_price_p90,tag_price_max,barg_price_avg,barg_price_std
2024Q3,可隆-电商,衬衫,252,216,38,465,635516.85,752,506,1092.32,337.23,451.59,670.78,873.12,1092.32,1311.52,1513.85,1800.5,840.63,105.56
2024Q3,可隆-电商,针织夹克,272,386,45,577,1006128.77,1103,703,1356.83,315.13,758.08,962.92,1152.0,1356.83,1561.67,1750.75,2018.61,930.81,238.73
2024Q3,可隆-电商,羽绒服,243,1047,209,1168,6995332.24,2259,1499,3900.7,819.69,2343.29,2876.09,3367.9,3900.7,4433.5,4925.32,5622.05,3324.7,730.94
2024Q3,可隆-电商,鞋,272,387,75,566,1935694.14,1313,734,2232.14,359.67,1548.76,1782.55,1998.35,2232.14,2465.93,2681.73,2987.45,1612.89,282.63
2024Q3,可隆-电商,马夹,254,230,71,430,1260941.75,927,555,1934.85,362.17,1246.72,1482.13,1699.44,1934.85,2170.26,2387.56,2695.41,1441.14,362.51
2024Q3,可隆-电商,软壳夹克,296,544,78,784,2582784.5,1680,918,2728.04,704.04,1390.36,1847.99,2270.41,2728.04,3185.66,3608.08,4206.52,1489.08,292.63
2024Q3,可隆-电商,配件,211,388,79,623,275896.34,1093,678,386.51,110.96,175.68,247.81,314.38,386.51,458.63,525.21,619.53,243.51,65.31
2024Q3,可隆-电商,抓绒夹克,179,327,52,438,1161400.97,773,558,1835.26,321.2,1224.98,1433.76,1626.48,1835.26,2044.04,2236.76,2509.78,1414.9,181.72
2024Q3,可隆-电商,防风夹克,269,280,78,571,1936647.63,1143,627,2367.31,569.19,1285.85,1655.82,1997.34,2367.31,2737.28,3078.8,3562.61,1604.19,275.35
2024Q3,可隆-电商,其他,58,111,17,150,45012.58,250,186,249.84,57.64,140.32,177.79,212.37,249.84,287.31,321.89,370.89,185.94,28.02
2024Q3,可隆-电商,棉服,365,278,85,564,1901586.89,1049,728,2928.11,418.13,2133.67,2405.45,2656.33,2928.11,3199.89,3450.77,3806.17,1889.69,528.21
2024Q3,可隆-电商,连衣裙,56,80,20,161,419427.68,264,156,1729.18,398.46,972.1,1231.1,1470.18,1729.18,1988.18,2227.25,2565.95,1450.65,368.22
2024Q3,可隆-电商,短裤,247,403,34,541,491768.49,1028,684,711.71,147.84,430.82,526.91,615.62,711.71,807.8,896.5,1022.17,483.49,116.56
2024Q3,可隆-新疆,防水夹克,148,325,61,520,2130283.93,962,534,3038.3,589.36,1918.51,2301.6,2655.22,3038.3,3421.39,3775.0,4275.96,2104.0,544.45
2024Q3,可隆-新疆,卫衣,83,90,26,174,349390.85,311,199,1338.86,285.11,797.15,982.47,1153.54,1338.86,1524.19,1695.25,1937.6,1075.22,170.39
2024Q3,可隆-新疆,长袖T恤,79,202,35,273,345366.7,572,316,858.61,232.07,417.67,568.52,707.76,858.61,1009.46,1148.7,1345.97,651.94,118.2
2024Q3,可隆-新疆,三合一夹克,95,50,28,172,1269707.38,264,173,5234.33,951.48,3426.51,4044.98,4615.87,5234.33,5852.79,6423.68,7232.44,4597.34,629.39
2024Q3,可隆-新疆,POLO,132,115,25,223,263777.09,387,272,947.96,213.41,542.47,681.19,809.24,947.96,1086.68,1214.73,1396.13,729.72,170.84
2024Q3,可隆-新疆,短袖T恤,120,111,48,253,168295.82,373,279,696.91,161.02,390.97,495.63,592.24,696.91,801.57,898.19,1035.06,444.35,91.65
2024Q3,可隆-新疆,长裤,154,156,36,331,524566.26,547,346,1343.32,234.04,898.63,1050.76,1191.19,1343.32,1495.45,1635.87,1834.81,994.37,151.64
2024Q3,可隆-新疆,衬衫,95,92,15,156,145819.65,256,202,943.06,183.18,595.02,714.09,823.99,943.06,1062.13,1172.04,1327.74,566.3,132.76
2024Q3,可隆-新疆,针织夹克,94,97,18,202,396302.7,357,209,1635.48,375.05,922.89,1166.67,1391.7,1635.48,1879.26,2104.29,2423.08,1042.63,129.2
2024Q3,可隆-新疆,羽绒服,88,124,29,234,1226779.3,395,241,3619.66,930.72,1851.29,2456.26,3014.69,3619.66,4224.62,4783.06,5574.17,2876.99,658.46
2024Q3,可隆-新疆,鞋,115,66,41,174,654612.89,347,222,2361.4,543.65,1328.48,1681.85,2008.03,2361.4,2714.77,3040.96,3503.06,1946.64,529.46
2024Q3,可隆-新疆,马夹,76,50,25,129,197041.18,153,151,1787.86,494.37,848.56,1169.9,1466.52,1787.86,2109.2,2405.82,2826.03,1301.91,245.48
2024Q3,可隆-新疆,软壳夹克,103,137,31,258,760603.57,520,271,2488.51,655.59,1242.88,1669.02,2062.37,2488.51,2914.64,3308.0,3865.26,1342.96,309.06
2024Q3,可隆-新疆,配件,90,97,25,164,91870.0,320,212,395.23,107.47,191.04,260.89,325.37,395.23,465.08,529.57,620.92,292.69,37.27
2024Q3,可隆-新疆,抓绒夹克,65,178,36,250,616442.58,535,279,1530.01,320.89,920.31,1128.89,1321.43,1530.01,1738.59,1931.13,2203.89,1114.01,231.67
2024Q3,可隆-新疆,防风夹克,115,173,35,252,1038518.7,527,323,2519.18,442.08,1679.22,1966.58,2231.83,2519.18,2806.54,3071.79,3447.56,1880.38,429.07
2024Q3,可隆-新疆,其他,28,70,3,72,26805.59,150,101,306.82,72.65,168.79,216.01,259.6,306.82,354.04,397.63,459.38,190.83,50.73
2024Q3,可隆-新疆,棉服,68,108,17,147,706782.38,333,193,2773.64,651.36,1536.05,1959.44,2350.25,2773.64,3197.02,3587.84,4141.49,2148.82,430.72
2024Q3,可隆-新疆,连衣裙,26,46,12,56,146167.45,133,84,1504.82,237.96,1052.69,1207.37,1350.15,1504.82,1659.5,1802.28,2004.55,1073.34,293.92
2024Q3,可隆-新疆,短裤,63,105,23,178,177274.7,307,191,824.53,194.71,454.57,581.14,697.96,824.53,951.09,1067.92,1233.43,608.74,158.18
2024Q3,可隆-青海,防水夹克,43,184,29,172,987528.78,440,256,3031.77,690.68,1719.47,2168.41,2582.82,3031.77,3480.71,3895.12,4482.2,2170.6,327.67
2024Q3,可隆-青海,卫衣,101,78,20,145,185694.22,278,199,834.36,201.49,451.53,582.5,703.39,834.36,965.34,1086.23,1257.5,650.39,123.06
2024Q3,可隆-青海,长袖T恤,59,88,18,152,113084.16,243,165,753.31,172.06,426.38,538.23,641.46,753.31,865.15,968.39,1114.64,469.2,83.46
2024Q3,可隆-青海,三合一夹克,25,36,7,83,284826.67,127,68,3657.1,992.13,1772.06,2416.95,3012.22,3657.1,4301.99,4897.26,5740.57,2393.75,583.13
2024Q3,可隆-青海,POLO,37,59,14,113,130082.45,179,110,931.61,182.68,584.52,703.26,812.87,931.61,1050.35,1159.96,1315.24,709.49,124.07
2024Q3,可隆-青海,短袖T恤,45,106,21,154,131543.1,246,172,671.38,199.47,292.39,422.05,541.73,671.38,801.04,920.72,1090.27,547.14,109.56
2024Q3,可隆-青海,长裤,80,102,28,161,341277.17,372,210,1135.36,287.49,589.13,776.0,948.49,1135.36,1322.22,1494.72,1739.08,895.16,243.19
2024Q3,可隆-青海,衬衫,52,52,11,117,142284.25,196,115,1234.59,232.67,792.53,943.76,1083.36,1234.59,1385.83,1525.43,1723.19,688.54,108.98
2024Q3,可隆-青海,针织夹克,39,38,9,86,166877.55,163,86,1362.74,229.64,926.42,1075.69,1213.47,1362.74,1512.01,1649.8,1845.0,1107.58,139.25
2024Q3,可隆-青海,羽绒服,85,70,15,139,470486.19,217,170,3153.56,724.54,1776.93,2247.88,2682.6,3153.56,3624.51,4059.23,4675.09,2124.66,290.3
2024Q3,可隆-青海,鞋,53,58,21,105,311782.41,200,132,2215.07,378.65,1495.64,1741.76,1968.95,2215.07,2461.19,2688.38,3010.23,1575.32,415.07
2024Q3,可隆-青海,马夹,21,40,11,59,181504.44,139,72,1963.19,278.66,1433.74,1614.87,1782.06,1963.19,2144.31,2311.51,2548.37,1348.01,166.68
2024Q3,可隆-青海,软壳夹克,41,101,14,135,447290.79,265,156,2252.32,379.67,1530.94,1777.73,2005.53,2252.32,2499.1,2726.91,3049.63,1669.43,318.38
2024Q3,可隆-青海,配件,41,46,17,79,31198.63,138,104,412.93,118.8,187.21,264.43,335.71,412.93,490.15,561.44,662.42,224.85,35.26
2024Q3,可隆-青海,抓绒夹克,12,25,5,45,74768.89,67,42,1795.32,560.98,729.47,1094.1,1430.69,1795.32,2159.95,2496.54,2973.37,1108.6,172.37
2024Q3,可隆-青海,防风夹克,51,93,11,129,415088.9,282,155,2233.36,487.66,1306.8,1623.78,1916.38,2233.36,2550.34,2842.93,3257.44,1529.47,393.33
2024Q3,可隆-青海,其他,19,28,6,48,20224.83,85,53,280.3,48.51,188.13,219.66,248.76,280.3,311.83,340.93,382.17,225.55,57.0
2024Q3,可隆-青海,棉服,30,35,14,75,296757.14,137,79,3019.31,777.67,1541.74,2047.22,2513.83,3019.31,3524.79,3991.39,4652.41,2127.04,371.59
2024Q3,可隆-青海,连衣裙,5,10,2,13,25839.33,28,17,1306.6,337.84,664.71,884.3,1087.0,1306.6,1526.2,1728.9,2016.06,912.18,224.62
2024Q3,可隆-青海,短裤,23,30,9,52,58027.47,85,62,949.49,207.67,554.91,689.9,814.5,949.49,1084.48,1209.08,1385.61,676.13,113.48
2024Q3,可隆-线下山,防水夹克,291,373,53,550,3068728.86,1220,717,3492.3,967.48,1654.09,2282.95,2863.44,3492.3,4121.16,4701.65,5524.01,2524.8,592.78
2024Q3,可隆-线下山,卫衣,90,193,33,294,408556.54,569,316,1053.55,214.75,645.53,785.11,913.96,1053.55,1193.14,1321.99,1504.53,711.25,162.94
2024Q3,可隆-线下山,长袖T恤,257,303,71,497,495006.56,806,631,761.5,214.53,353.88,493.33,622.05,761.5,900.95,1029.67,1212.02,607.75,131.13
2024Q3,可隆-线下山,三合一夹克,147,151,40,287,1485471.7,547,338,3876.16,660.67,2620.89,3050.32,3446.72,3876.16,4305.59,4701.99,5263.55,2671.44,480.43
2024Q3,可隆-线下山,POLO,185,162,67,338,491330.66,709,414,1067.1,285.52,524.61,710.2,881.51,1067.1,1252.69,1424.0,1666.69,775.11,181.34
2024Q3,可隆-线下山,短袖T恤,108,182,81,306,262659.15,498,371,713.25,184.56,362.58,482.55,593.29,713.25,833.22,943.96,1100.84,513.5,77.37
2024Q3,可隆-线下山,长裤,154,235,75,401,681887.08,649,464,1433.71,227.98,1000.54,1148.73,1285.52,1433.71,1581.9,1718.69,1912.48,1076.23,268.87
2024Q3,可隆-线下山,衬衫,107,110,27,267,269897.74,387,244,1133.84,193.83,765.56,891.55,1007.85,1133.84,1259.83,1376.13,1540.89,821.01,187.88
2024Q3,可隆-线下山,针织夹克,141,102,30,225,457879.42,425,273,1518.59,338.64,875.17,1095.29,1298.47,1518.59,1738.71,1941.89,2229.73,1105.95,173.56
2024Q3,可隆-线下山,羽绒服,184,173,56,321,1661967.52,566,413,3626.95,823.34,2062.61,2597.78,3091.78,3626.95,4162.12,4656.12,5355.96,2758.07,636.79
2024Q3,可隆-线下山,鞋,72,160,21,243,407888.96,253,253,2066.22,387.63,1329.72,1581.68,1814.26,2066.22,2318.18,2550.76,2880.24,1606.15,438.79
2024Q3,可隆-线下山,马夹,71,77,20,200,349038.44,244,168,1974.17,383.18,1246.13,1495.19,1725.1,1974.17,2223.23,2453.14,2778.84,1416.89,175.05
2024Q3,可隆-线下山,软壳夹克,156,307,35,409,1642934.13,840,498,2721.44,812.93,1176.87,1705.28,2193.03,2721.44,3249.85,3737.6,4428.6,1988.09,297.88
2024Q3,可隆-线下山,配件,244,136,35,259,148500.54,539,415,434.58,107.93,229.52,299.67,364.43,434.58,504.73,569.49,661.23,271.36,43.59
2024Q3,可隆-线下山,抓绒夹克,97,173,11,227,498381.97,437,281,1626.62,314.04,1029.93,1234.06,1422.49,1626.62,1830.75,2019.18,2286.11,1117.74,148.48
2024Q3,可隆-线下山,防风夹克,249,127,81,390,1206659.62,732,457,2313.55,499.24,1364.99,1689.49,1989.04,2313.55,2638.05,2937.6,3361.95,1579.57,289.85
2024Q3,可隆-线下山,其他,36,30,8,57,23271.2,104,74,279.57,42.89,198.09,225.96,251.69,279.57,307.44,333.18,369.63,230.99,36.61
2024Q3,可隆-线下山,棉服,113,121,23,242,1031257.28,433,257,3243.46,863.82,1602.19,2163.67,2681.97,3243.46,3804.94,4323.24,5057.49,2317.44,500.37
2024Q3,可隆-线下山,连衣裙,16,28,5,39,82160.05,73,49,1542.15,426.17,732.43,1009.44,1265.14,1542.15,1819.17,2074.87,2437.11,1125.38,194.39
2024Q3,可隆-线下山,短裤,61,94,12,141,159393.32,252,167,898.91,201.39,516.28,647.18,768.01,898.91,1029.81,1150.64,1321.82,646.87,151.38
2024Q4,可隆-东北,防水夹克,214,356,79,612,2537371.34,1070,649,3183.73,881.29,1509.28,2082.12,2610.89,3183.73,3756.57,4285.35,5034.45,2357.49,598.06
2024Q4,可隆-东北,卫衣,193,541,75,664,1379142.19,1446,809,1453.74,444.68,608.85,897.89,1164.7,1453.74,1742.78,2009.59,2387.56,996.89,253.53
2024Q4,可隆-东北,长袖T恤,354,700,136,938,1376822.83,2063,1190,947.94,249.46,473.98,636.12,785.79,947.94,1110.09,1259.76,1471.8,648.49,180.29
2024Q4,可隆-东北,三合一夹克,326,319,64,554,4642019.38,1214,709,4521.74,1398.58,1864.44,2773.51,3612.66,4521.74,5430.81,6269.96,7458.75,3825.74,1055.5
2024Q4,可隆-东北,POLO,356,281,134,757,1010355.78,1343,771,1069.85,259.93,575.98,744.94,900.9,1069.85,1238.81,1394.77,1615.71,714.58,168.8
2024Q4,可隆-东北,短袖T恤,337,664,56,880,1061539.84,1625,1057,856.02,165.33,541.9,649.36,748.56,856.02,963.48,1062.68,1203.2,628.78,123.32
2024Q4,可隆-东北,长裤,283,351,82,577,1096322.91,1146,716,1275.39,378.1,557.0,802.77,1029.63,1275.39,1521.16,1748.02,2069.41,883.8,222.12
2024Q4,可隆-东北,衬衫,282,248,131,516,881172.66,1075,661,1053.79,147.59,773.38,869.31,957.86,1053.79,1149.72,1238.28,1363.72,792.68,153.65
2024Q4,可隆-东北,针织夹克,118,162,18,275,402962.27,317,298,1558.71,353.38,887.3,1116.99,1329.01,1558.71,1788.4,2000.43,2300.8,1266.18,277.24
2024Q4,可隆-东北,羽绒服,283,398,81,620,3334561.6,1160,762,3777.63,1119.02,1651.49,2378.85,3050.26,3777.63,4504.99,5176.4,6127.56,2908.0,596.21
2024Q4,可隆-东北,鞋,240,469,87,548,1515332.87,1090,796,2286.67,355.91,1610.44,1841.78,2055.33,2286.67,2518.01,2731.55,3034.07,1563.26,417.29
2024Q4,可隆-东北,马夹,183,164,51,333,702554.81,548,398,2020.87,525.46,1022.49,1364.04,1679.32,2020.87,2362.42,2677.69,3124.33,1424.36,338.05
2024Q4,可隆-东北,软壳夹克,616,328,168,910,2691651.07,1966,1112,2392.44,701.73,1059.15,1515.28,1936.32,2392.44,2848.57,3269.61,3866.08,1402.55,317.88
2024Q4,可隆-东北,配件,206,215,63,498,286295.18,783,484,404.07,95.74,222.16,284.39,341.84,404.07,466.3,523.74,605.12,345.97,75.62
2024Q4,可隆-东北,抓绒夹克,131,338,62,385,714405.87,736,531,1689.56,312.12,1096.52,1299.4,1486.68,1689.56,1892.44,2079.71,2345.02,1032.68,227.76
2024Q4,可隆-东北,防风夹克,190,420,64,484,2037969.77,1040,674,2569.67,630.49,1371.74,1781.56,2159.85,2569.67,2979.49,3357.79,3893.71,2074.56,512.63
2024Q4,可隆-东北,其他,50,43,21,120,32729.63,169,114,294.65,83.33,136.31,190.48,240.48,294.65,348.81,398.81,469.65,199.74,48.03
2024Q4,可隆-东北,棉服,241,224,63,404,1391634.94,756,528,2586.44,822.45,1023.78,1558.38,2051.85,2586.44,3121.04,3614.51,4313.6,1799.18,422.0
2024Q4,可隆-东北,连衣裙,53,47,21,116,275813.98,182,121,1874.07,383.68,1145.09,1394.48,1624.68,1874.07,2123.46,2353.67,2679.79,1477.73,259.62
2024Q4,可隆-东北,短裤,97,182,44,294,248923.04,507,323,797.05,198.85,419.23,548.48,667.79,797.05,926.3,1045.61,1214.63,470.17,129.62
2024Q4,可隆-华东,防水夹克,368,667,152,897,2511673.52,1469,1187,3039.52,496.24,2096.67,2419.23,2716.97,3039.52,3362.08,3659.82,4081.62,1763.16,443.43
2024Q4,可隆-华东,卫衣,192,223,37,461,603245.69,707,452,1267.73,350.93,600.97,829.07,1039.63,1267.73,1495.83,1706.39,2004.68,902.58,150.9
2024Q4,可隆-华东,长袖T恤,574,459,198,1073,1460744.42,2184,1231,817.3,220.67,398.03,541.47,673.87,817.3,960.73,1093.13,1280.7,705.03,165.18
2024Q4,可隆-华东,三合一夹克,281,385,57,488,5050645.09,1384,723,4784.6,804.03,3256.94,3779.56,4261.98,4784.6,5307.22,5789.64,6473.06,3478.73,829.02
2024Q4,可隆-华东,POLO,386,522,204,1024,1114386.8,1646,1112,938.85,140.7,671.51,762.97,847.39,938.85,1030.31,1114.73,1234.33,690.43,168.95
2024Q4,可隆-华东,短袖T恤,905,678,222,1236,1904507.42,3205,1805,906.26,257.93,416.18,583.84,738.6,906.26,1073.91,1228.67,1447.91,648.07,128.26
2024Q4,可隆-华东,长裤,139,432,110,765,1280329.31,1182,681,1615.54,268.97,1104.49,1279.33,1440.71,1615.54,1790.38,1951.76,2180.39,1062.6,138.76
2024Q4,可隆-华东,衬衫,170,215,76,403,426768.56,564,461,1222.92,210.33,823.29,960.01,1086.21,1222.92,1359.64,1485.84,1664.62,753.71,93.02
2024Q4,可隆-华东,针织夹克,426,436,109,787,1628239.67,1546,971,1455.79,440.16,619.48,905.59,1169.68,1455.79,1741.9,2005.99,2380.13,1076.56,155.82
2024Q4,可隆-华东,羽绒服,243,223,50,441,1617674.59,721,516,3363.4,586.83,2248.42,2629.86,2981.96,3363.4,3744.84,4096.94,4595.75,2142.09,343.63
2024Q4,可隆-华东,鞋,168,414,104,650,1285956.99,910,686,2205.79,431.42,1386.09,1666.51,1925.37,2205.79,2486.22,2745.08,3111.79,1529.21,402.93
2024Q4,可隆-华东,马夹,197,211,59,360,935970.16,646,467,1939.79,525.42,941.49,1283.02,1598.27,1939.79,2281.32,2596.57,3043.18,1495.7,387.39
2024Q4,可隆-华东,软壳夹克,208,568,77,756,2328064.01,1464,853,2563.66,641.1,1345.56,1762.28,2146.94,2563.66,2980.38,3365.04,3909.98,1723.73,284.43
2024Q4,可隆-华东,配件,257,359,125,729,377856.44,1091,741,408.43,82.5,251.68,305.3,354.8,408.43,462.05,511.55,581.68,344.04,80.95
2024Q4,可隆-华东,抓绒夹克,312,481,73,681,1886064.33,1683,866,1829.86,354.6,1156.11,1386.6,1599.36,1829.86,2060.35,2273.11,2574.52,1079.91,248.32
2024Q4,可隆-华东,防风夹克,427,424,177,1027,2936435.67,1675,1028,2206.66,404.71,1437.71,1700.77,1943.6,2206.66,2469.72,2712.55,3056.55,1632.52,389.74
2024Q4,可隆-华东,其他,90,107,40,229,79083.96,370,237,318.58,80.17,166.26,218.37,266.47,318.58,370.69,418.79,486.93,234.73,43.29
2024Q4,可隆-华东,棉服,194,218,66,371,1406170.63,830,478,2844.19,775.09,1371.51,1875.32,2340.38,2844.19,3348.0,3813.05,4471.88,1655.98,258.29
2024Q4,可隆-华东,连衣裙,57,64,12,123,205601.92,185,133,1596.67,292.52,1040.88,1231.02,1406.53,1596.67,1786.81,1962.32,2210.97,1070.24,218.73
2024Q4,可隆-华东,短裤,228,306,48,466,554226.75,871,582,860.14,208.15,464.66,599.95,724.84,860.14,995.44,1120.33,1297.25,618.18,132.04
2024Q4,可隆-华北,防水夹克,485,685,254,1228,3712525.81,1816,1424,3031.39,467.46,2143.21,2447.06,2727.54,3031.39,3335.24,3615.71,4013.05,1940.26,429.41
2024Q4,可隆-华北,卫衣,372,472,154,816,1376174.46,1687,998,1179.28,372.19,472.13,714.05,937.36,1179.28,1421.2,1644.51,1960.87,789.5,123.36
2024Q4,可隆-华北,长袖T恤,458,612,95,1135,1286417.63,2127,1165,749.18,239.4,294.32,449.93,593.57,749.18,904.79,1048.44,1251.93,629.6,126.41
2024Q4,可隆-华北,三合一夹克,374,212,70,596,2386296.79,926,656,3821.33,1111.12,1710.2,2432.43,3099.1,3821.33,4543.55,5210.23,6154.68,2650.53,485.02
2024Q4,可隆-华北,POLO,333,624,123,802,1057969.6,1367,1080,1150.37,364.79,457.27,694.39,913.26,1150.37,1387.49,1606.36,1916.43,766.24,191.61
2024Q4,可隆-华北,短袖T恤,358,648,98,1032,1103931.84,2128,1104,733.79,199.89,354.0,483.93,603.87,733.79,863.72,983.65,1153.56,547.33,109.59
2024Q4,可隆-华北,长裤,328,528,55,799,1382162.33,1694,911,1246.36,304.72,667.38,865.45,1048.29,1246.36,1444.43,1627.26,1886.27,986.86,252.18
2024Q4,可隆-华北,衬衫,332,347,58,619,995765.6,1319,737,1234.36,196.22,861.54,989.08,1106.82,1234.36,1361.91,1479.64,1646.43,848.67,161.66
2024Q4,可隆-华北,针织夹克,366,516,93,656,1529874.08,1590,975,1289.78,210.58,889.68,1026.55,1152.9,1289.78,1426.65,1553.0,1731.99,916.37,250.79
2024Q4,可隆-华北,羽绒服,128,311,44,435,2626154.61,781,483,3806.31,588.05,2689.02,3071.25,3424.08,3806.31,4188.54,4541.37,5041.22,3491.49,899.68
2024Q4,可隆-华北,鞋,549,498,119,810,3076572.36,1642,1166,2403.92,572.55,1316.07,1688.23,2031.76,2403.92,2776.08,3119.61,3606.28,2010.55,360.04
2024Q4,可隆-华北,马夹,162,314,79,442,1436618.37,985,555,2052.23,612.47,888.53,1286.64,1654.12,2052.23,2450.33,2817.82,3338.42,1486.78,290.33
2024Q4,可隆-华北,软壳夹克,254,394,63,785,1213236.42,920,711,1862.87,301.95,1289.17,1485.44,1666.61,1862.87,2059.14,2240.31,2496.97,1295.39,211.66
2024Q4,可隆-华北,配件,196,419,70,528,281436.53,928,685,422.98,75.86,278.86,328.16,373.67,422.98,472.29,517.8,582.28,316.27,59.92
2024Q4,可隆-华北,抓绒夹克,211,100,60,406,729955.27,546,371,2077.4,474.63,1175.6,1484.11,1768.89,2077.4,2385.9,2670.68,3074.12,1332.49,207.38
2024Q4,可隆-华北,防风夹克,381,383,105,836,2409325.83,1423,869,2313.0,486.97,1387.75,1704.29,1996.47,2313.0,2629.53,2921.71,3335.64,1576.29,401.32
2024Q4,可隆-华北,其他,94,150,12,177,75334.31,396,256,238.69,35.74,170.79,194.02,215.46,238.69,261.92,283.36,313.74,190.72,24.96
2024Q4,可隆-华北,棉服,84,148,28,205,1267040.35,519,260,2836.12,461.02,1960.18,2259.84,2536.45,2836.12,3135.78,3412.39,3804.26,2146.36,409.61
2024Q4,可隆-华北,连衣裙,61,42,10,95,189737.77,181,113,1511.52,414.88,723.26,992.93,1241.85,1511.52,1781.19,2030.11,2382.76,1035.78,226.63
2024Q4,可隆-华北,短裤,207,343,53,395,738361.95,950,603,902.29,234.65,456.46,608.98,749.77,902.29,1054.81,1195.6,1395.05,699.94,159.87
2024Q4,可隆-华南,防水夹克,936,847,286,1516,9653258.96,3419,2069,3652.13,1022.5,1709.37,2374.0,2987.5,3652.13,4316.76,4930.26,5799.39,2701.58,522.34
2024Q4,可隆-华南,卫衣,266,397,100,702,1156382.41,1249,763,1243.41,307.82,658.55,858.63,1043.32,1243.41,1443.49,1628.18,1889.82,915.66,246.24
2024Q4,可隆-华南,长袖T恤,220,326,48,510,545911.93,836,594,733.9,216.66,322.25,463.08,593.07,733.9,874.72,1004.72,1188.87,660.65,81.72
2024Q4,可隆-华南,三合一夹克,194,395,86,677,4611505.21,1397,675,4105.78,1038.99,2131.7,2807.05,3430.44,4105.78,4781.12,5404.51,6287.65,3228.28,611.59
2024Q4,可隆-华南,POLO,481,489,140,908,1093761.85,2146,1110,943.24,166.92,626.09,734.59,834.74,943.24,1051.73,1151.89,1293.77,539.24,102.39
2024Q4,可隆-华南,短袖T恤,326,425,112,729,825957.3,1212,863,827.98,159.59,524.76,628.49,724.25,827.98,931.72,1027.47,1163.12,631.55,145.24
2024Q4,可隆-华南,长裤,534,592,202,1062,1874109.18,2025,1328,1362.55,250.67,886.27,1049.21,1199.61,1362.55,1525.48,1675.89,1888.96,966.71,244.25
2024Q4,可隆-华南,衬衫,252,206,82,486,474662.52,764,540,1082.19,293.37,524.79,715.48,891.5,1082.19,1272.88,1448.91,1698.27,694.77,193.71
2024Q4,可隆-华南,针织夹克,255,256,68,606,1093906.26,879,579,1529.85,273.9,1009.43,1187.47,1351.81,1529.85,1707.88,1872.22,2105.04,1203.06,285.36
2024Q4,可隆-华南,羽绒服,370,218,24,588,2528939.47,973,612,3777.88,1178.2,1539.3,2305.13,3012.05,3777.88,4543.71,5250.63,6252.1,2665.18,405.28
2024Q4,可隆-华南,鞋,327,210,98,487,1306516.49,1009,635,1927.55,281.64,1392.44,1575.5,1744.49,1927.55,2110.62,2279.61,2519.0,1400.89,247.22
2024Q4,可隆-华南,马夹,169,216,68,443,1072099.27,790,453,2015.35,442.58,1174.45,1462.13,1727.68,2015.35,2303.03,2568.58,2944.77,1322.03,239.41
2024Q4,可隆-华南,软壳夹克,263,310,95,646,2134566.02,901,668,2722.06,522.87,1728.6,2068.47,2382.19,2722.06,3061.93,3375.65,3820.09,2139.17,364.26
2024Q4,可隆-华南,配件,352,375,30,753,261347.39,1099,757,451.68,142.63,180.69,273.4,358.97,451.68,544.39,629.96,751.19,239.23,47.27
2024Q4,可隆-华南,抓绒夹克,213,220,41,480,591478.09,653,474,1291.17,310.3,701.59,903.29,1089.47,1291.17,1492.87,1679.05,1942.81,895.95,155.84
2024Q4,可隆-华南,防风夹克,350,433,91,697,2962613.58,1580,874,2311.98,600.67,1170.71,1561.14,1921.54,2311.98,2702.41,3062.81,3573.38,1805.38,454.74
